Дата         | Страна               | Цена за баррель
05.10.2021   | Libya                | 80.44
05.10.2021   | Nigeria              | 80.44
05.10.2021   | United Arab Emirates | 80.44
05.10.2021   | Venezuela            | 80.44
05.10.2022   | Algeria              | 94.06
05.10.2022   | Angola               | 94.06
05.10.2022   | Congo                | 94.06
05.10.2022   | Equatorial Guinea    | 94.06
05.10.2022   | Gabon                | 94.06
05.10.2022   | IR Iran              | 94.06
05.10.2022   | Iraq                 | 94.06
05.10.2022   | Kuwait               | 94.06
05.10.2022   | Libya                | 94.06
05.10.2022   | Nigeria              | 94.06
05.10.2022   | United Arab Emirates | 94.06
05.10.2022   | Venezuela            | 94.06
05.11.2007   | Algeria              | 88.0
05.11.2007   | Angola               | 88.0
05.11.2007   | Congo                | 88.0
05.11.2007   | Equatorial Guinea    | 88.0
05.11.2007   | Gabon                | 88.0
05.11.2007   | IR Iran              | 88.0
05.11.2007   | Iraq                 | 88.0
05.11.2007   | Kuwait               | 88.0
05.11.2007   | Libya                | 88.0
05.11.2007   | Nigeria              | 88.0
05.11.2007   | United Arab Emirates | 88.0
05.11.2007   | Venezuela            | 88.0
05.11.2008   | Algeria              | 58.97
05.11.2008   | Angola               | 58.97
05.11.2008   | Congo                | 58.97
05.11.2008   | Equatorial Guinea    | 58.97
05.11.2008   | Gabon                | 58.97
05.11.2008   | IR Iran              | 58.97
05.11.2008   | Iraq                 | 58.97
05.11.2008   | Kuwait               | 58.97
05.11.2008   | Libya                | 58.97
05.11.2008   | Nigeria              | 58.97
05.11.2008   | United Arab Emirates | 58.97
05.11.2008   | Venezuela            | 58.97
05.11.2009   | Algeria              | 77.45
05.11.2009   | Angola               | 77.45
05.11.2009   | Congo                | 77.45
05.11.2009   | Equatorial Guinea    | 77.45
05.11.2009   | Gabon                | 77.45
05.11.2009   | IR Iran              | 77.45
05.11.2009   | Iraq                 | 77.45
05.11.2009   | Kuwait               | 77.45
05.11.2009   | Libya                | 77.45
05.11.2009   | Nigeria              | 77.45
05.11.2009   | United Arab Emirates | 77.45
05.11.2009   | Venezuela            | 77.45
05.11.2010   | Algeria              | 84.33
05.11.2010   | Angola               | 84.33
05.11.2010   | Congo                | 84.33
05.11.2010   | Equatorial Guinea    | 84.33
05.11.2010   | Gabon                | 84.33
05.11.2010   | IR Iran              | 84.33
05.11.2010   | Iraq                 | 84.33
05.11.2010   | Kuwait               | 84.33
05.11.2010   | Libya                | 84.33
05.11.2010   | Nigeria              | 84.33
05.11.2010   | United Arab Emirates | 84.33
05.11.2010   | Venezuela            | 84.33
05.11.2012   | Algeria              | 103.42
05.11.2012   | Angola               | 103.42
05.11.2012   | Congo                | 103.42
05.11.2012   | Equatorial Guinea    | 103.42
05.11.2012   | Gabon                | 103.42
05.11.2012   | IR Iran              | 103.42
05.11.2012   | Iraq                 | 103.42
05.11.2012   | Kuwait               | 103.42
05.11.2012   | Libya                | 103.42
05.11.2012   | Nigeria              | 103.42
05.11.2012   | United Arab Emirates | 103.42
05.11.2012   | Venezuela            | 103.42
05.11.2013   | Algeria              | 103.83
05.11.2013   | Angola               | 103.83
05.11.2013   | Congo                | 103.83
05.11.2013   | Equatorial Guinea    | 103.83
05.11.2013   | Gabon                | 103.83
05.11.2013   | IR Iran              | 103.83
05.11.2013   | Iraq                 | 103.83
05.11.2013   | Kuwait               | 103.83
05.11.2013   | Libya                | 103.83
05.11.2013   | Nigeria              | 103.83
05.11.2013   | United Arab Emirates | 103.83
05.11.2013   | Venezuela            | 103.83
05.11.2014   | Algeria              | 78.11
05.11.2014   | Angola               | 78.11
05.11.2014   | Congo                | 78.11
05.11.2014   | Equatorial Guinea    | 78.11
05.11.2014   | Gabon                | 78.11
05.11.2014   | IR Iran              | 78.11
05.11.2014   | Iraq                 | 78.11
05.11.2014   | Kuwait               | 78.11
05.11.2014   | Libya                | 78.11
05.11.2014   | Nigeria              | 78.11
05.11.2014   | United Arab Emirates | 78.11
05.11.2014   | Venezuela            | 78.11
05.11.2015   | Algeria              | 43.28
05.11.2015   | Angola               | 43.28
05.11.2015   | Congo                | 43.28
05.11.2015   | Equatorial Guinea    | 43.28
05.11.2015   | Gabon                | 43.28
05.11.2015   | IR Iran              | 43.28
05.11.2015   | Iraq                 | 43.28
05.11.2015   | Kuwait               | 43.28
05.11.2015   | Libya                | 43.28
05.11.2015   | Nigeria              | 43.28
05.11.2015   | United Arab Emirates | 43.28
05.11.2015   | Venezuela            | 43.28
05.11.2018   | Algeria              | 71.45
05.11.2018   | Angola               | 71.45
05.11.2018   | Congo                | 71.45
05.11.2018   | Equatorial Guinea    | 71.45
05.11.2018   | Gabon                | 71.45
05.11.2018   | IR Iran              | 71.45
05.11.2018   | Iraq                 | 71.45
05.11.2018   | Kuwait               | 71.45
05.11.2018   | Libya                | 71.45
05.11.2018   | Nigeria              | 71.45
05.11.2018   | United Arab Emirates | 71.45
05.11.2018   | Venezuela            | 71.45
05.11.2019   | Algeria              | 62.57
05.11.2019   | Angola               | 62.57
05.11.2019   | Congo                | 62.57
05.11.2019   | Equatorial Guinea    | 62.57
05.11.2019   | Gabon                | 62.57
05.11.2019   | IR Iran              | 62.57
05.11.2019   | Iraq                 | 62.57
05.11.2019   | Kuwait               | 62.57
05.11.2019   | Libya                | 62.57
05.11.2019   | Nigeria              | 62.57
05.11.2019   | United Arab Emirates | 62.57
05.11.2019   | Venezuela            | 62.57
05.11.2020   | Algeria              | 39.79
05.11.2020   | Angola               | 39.79
05.11.2020   | Congo                | 39.79
05.11.2020   | Equatorial Guinea    | 39.79
05.11.2020   | Gabon                | 39.79
05.11.2020   | IR Iran              | 39.79
05.11.2020   | Iraq                 | 39.79
05.11.2020   | Kuwait               | 39.79
05.11.2020   | Libya                | 39.79
05.11.2020   | Nigeria              | 39.79
05.11.2020   | United Arab Emirates | 39.79
05.11.2020   | Venezuela            | 39.79
05.11.2021   | Algeria              | 80.16
05.11.2021   | Angola               | 80.16
05.11.2021   | Congo                | 80.16
05.11.2021   | Equatorial Guinea    | 80.16
05.11.2021   | Gabon                | 80.16
05.11.2021   | IR Iran              | 80.16
05.11.2021   | Iraq                 | 80.16
05.11.2021   | Kuwait               | 80.16
05.11.2021   | Libya                | 80.16
05.11.2021   | Nigeria              | 80.16
05.11.2021   | United Arab Emirates | 80.16
05.11.2021   | Venezuela            | 80.16
05.12.2006   | Algeria              | 59.19
05.12.2006   | Angola               | 59.19
05.12.2006   | Congo                | 59.19
05.12.2006   | Equatorial Guinea    | 59.19
05.12.2006   | Gabon                | 59.19
05.12.2006   | IR Iran              | 59.19
05.12.2006   | Iraq                 | 59.19
05.12.2006   | Kuwait               | 59.19
05.12.2006   | Libya                | 59.19
05.12.2006   | Nigeria              | 59.19
05.12.2006   | United Arab Emirates | 59.19
05.12.2006   | Venezuela            | 59.19
05.12.2007   | Algeria              | 85.3
05.12.2007   | Angola               | 85.3
05.12.2007   | Congo                | 85.3
05.12.2007   | Equatorial Guinea    | 85.3
05.12.2007   | Gabon                | 85.3
05.12.2007   | IR Iran              | 85.3
05.12.2007   | Iraq                 | 85.3
05.12.2007   | Kuwait               | 85.3
05.12.2007   | Libya                | 85.3
05.12.2007   | Nigeria              | 85.3
05.12.2007   | United Arab Emirates | 85.3
05.12.2007   | Venezuela            | 85.3
05.12.2008   | Algeria              | 36.67
05.12.2008   | Angola               | 36.67
05.12.2008   | Congo                | 36.67
05.12.2008   | Equatorial Guinea    | 36.67
05.12.2008   | Gabon                | 36.67
05.12.2008   | IR Iran              | 36.67
05.12.2008   | Iraq                 | 36.67
05.12.2008   | Kuwait               | 36.67
05.12.2008   | Libya                | 36.67
05.12.2008   | Nigeria              | 36.67
05.12.2008   | United Arab Emirates | 36.67
05.12.2008   | Venezuela            | 36.67
05.12.2011   | Algeria              | 110.3
05.12.2011   | Angola               | 110.3
05.12.2011   | Congo                | 110.3
05.12.2011   | Equatorial Guinea    | 110.3
05.12.2011   | Gabon                | 110.3
05.12.2011   | IR Iran              | 110.3
05.12.2011   | Iraq                 | 110.3
05.12.2011   | Kuwait               | 110.3
05.12.2011   | Libya                | 110.3
05.12.2011   | Nigeria              | 110.3
05.12.2011   | United Arab Emirates | 110.3
05.12.2011   | Venezuela            | 110.3
05.12.2012   | Algeria              | 107.2
05.12.2012   | Angola               | 107.2
05.12.2012   | Congo                | 107.2
05.12.2012   | Equatorial Guinea    | 107.2
05.12.2012   | Gabon                | 107.2
05.12.2012   | IR Iran              | 107.2
05.12.2012   | Iraq                 | 107.2
05.12.2012   | Kuwait               | 107.2
05.12.2012   | Libya                | 107.2
05.12.2012   | Nigeria              | 107.2
05.12.2012   | United Arab Emirates | 107.2
05.12.2012   | Venezuela            | 107.2
05.12.2013   | Algeria              | 108.22
05.12.2013   | Angola               | 108.22
05.12.2013   | Congo                | 108.22
05.12.2013   | Equatorial Guinea    | 108.22
05.12.2013   | Gabon                | 108.22
05.12.2013   | IR Iran              | 108.22
05.12.2013   | Iraq                 | 108.22
05.12.2013   | Kuwait               | 108.22
05.12.2013   | Libya                | 108.22
05.12.2013   | Nigeria              | 108.22
05.12.2013   | United Arab Emirates | 108.22
05.12.2013   | Venezuela            | 108.22
05.12.2014   | Algeria              | 65.32
05.12.2014   | Angola               | 65.32
05.12.2014   | Congo                | 65.32
05.12.2014   | Equatorial Guinea    | 65.32
05.12.2014   | Gabon                | 65.32
05.12.2014   | IR Iran              | 65.32
05.12.2014   | Iraq                 | 65.32
05.12.2014   | Kuwait               | 65.32
05.12.2014   | Libya                | 65.32
05.12.2014   | Nigeria              | 65.32
05.12.2014   | United Arab Emirates | 65.32
05.12.2014   | Venezuela            | 65.32
05.12.2016   | Algeria              | 51.25
05.12.2016   | Angola               | 51.25
05.12.2016   | Congo                | 51.25
05.12.2016   | Equatorial Guinea    | 51.25
05.12.2016   | Gabon                | 51.25
05.12.2016   | IR Iran              | 51.25
05.12.2016   | Iraq                 | 51.25
05.12.2016   | Kuwait               | 51.25
05.12.2016   | Libya                | 51.25
05.12.2016   | Nigeria              | 51.25
05.12.2016   | United Arab Emirates | 51.25
05.12.2016   | Venezuela            | 51.25
05.12.2017   | Algeria              | 60.87
05.12.2017   | Angola               | 60.87
05.12.2017   | Congo                | 60.87
05.12.2017   | Equatorial Guinea    | 60.87
05.12.2017   | Gabon                | 60.87
05.12.2017   | IR Iran              | 60.87
05.12.2017   | Iraq                 | 60.87
05.12.2017   | Kuwait               | 60.87
05.12.2017   | Libya                | 60.87
05.12.2017   | Nigeria              | 60.87
05.12.2017   | United Arab Emirates | 60.87
05.12.2017   | Venezuela            | 60.87
05.12.2018   | Algeria              | 60.08
05.12.2018   | Angola               | 60.08
05.12.2018   | Congo                | 60.08
05.12.2018   | Equatorial Guinea    | 60.08
05.12.2018   | Gabon                | 60.08
05.12.2018   | IR Iran              | 60.08
05.12.2018   | Iraq                 | 60.08
05.12.2018   | Kuwait               | 60.08
05.12.2018   | Libya                | 60.08
05.12.2018   | Nigeria              | 60.08
05.12.2018   | United Arab Emirates | 60.08
05.12.2018   | Venezuela            | 60.08
05.12.2019   | Algeria              | 64.81
05.12.2019   | Angola               | 64.81
05.12.2019   | Congo                | 64.81
05.12.2019   | Equatorial Guinea    | 64.81
05.12.2019   | Gabon                | 64.81
05.12.2019   | IR Iran              | 64.81
05.12.2019   | Iraq                 | 64.81
05.12.2019   | Kuwait               | 64.81
05.12.2019   | Libya                | 64.81
05.12.2019   | Nigeria              | 64.81
05.12.2019   | United Arab Emirates | 64.81
05.12.2019   | Venezuela            | 64.81
05.12.2022   | Algeria              | 83.04
05.12.2022   | Angola               | 83.04
05.12.2022   | Congo                | 83.04
05.12.2022   | Equatorial Guinea    | 83.04
05.12.2022   | Gabon                | 83.04
05.12.2022   | IR Iran              | 83.04
05.12.2022   | Iraq                 | 83.04
05.12.2022   | Kuwait               | 83.04
05.12.2022   | Libya                | 83.04
05.12.2022   | Nigeria              | 83.04
05.12.2022   | United Arab Emirates | 83.04
05.12.2022   | Venezuela            | 83.04
06.01.2006   | Algeria              | 56.78
06.01.2006   | Angola               | 56.78
06.01.2006   | Congo                | 56.78
06.01.2006   | Equatorial Guinea    | 56.78
06.01.2006   | Gabon                | 56.78
06.01.2006   | IR Iran              | 56.78
06.01.2006   | Iraq                 | 56.78
06.01.2006   | Kuwait               | 56.78
06.01.2006   | Libya                | 56.78
06.01.2006   | Nigeria              | 56.78
06.01.2006   | United Arab Emirates | 56.78
